#id	length	GC	avg.qual	sample
m64279e_220930_115600/78644236/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78644532/ccs	1492	52.48	30.50	4285_bc1022--bc1107
m64279e_220930_115600/78644576/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78644649/ccs	1464	54.85	88.71	4285_bc1022--bc1107
m64279e_220930_115600/78645119/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78645154/ccs	1472	55.30	92.79	4285_bc1022--bc1107
m64279e_220930_115600/78645309/ccs	1468	53.54	26.02	4285_bc1022--bc1107
m64279e_220930_115600/78645799/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78645979/ccs	1498	53.00	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78708838/ccs	1464	54.85	85.64	4285_bc1022--bc1107
m64279e_220930_115600/78709031/ccs	1475	51.05	32.16	4285_bc1022--bc1107
m64279e_220930_115600/78709393/ccs	1508	52.98	92.97	4285_bc1022--bc1107
m64279e_220930_115600/78709508/ccs	1472	55.23	34.65	4285_bc1022--bc1107
m64279e_220930_115600/78709761/ccs	1464	54.85	48.73	4285_bc1022--bc1107
m64279e_220930_115600/78710117/ccs	1464	54.92	56.58	4285_bc1022--bc1107
m64279e_220930_115600/78710273/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78710621/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78711597/ccs	1474	51.02	40.25	4285_bc1022--bc1107
m64279e_220930_115600/78774759/ccs	1464	54.85	92.97	4285_bc1022--bc1107
m64279e_220930_115600/78775144/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78775492/ccs	1473	53.70	32.83	4285_bc1022--bc1107
m64279e_220930_115600/78775650/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78776153/ccs	1483	54.01	92.14	4285_bc1022--bc1107
m64279e_220930_115600/78776312/ccs	1464	54.99	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78776897/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78839986/ccs	1471	53.84	25.78	4285_bc1022--bc1107
m64279e_220930_115600/78840428/ccs	1464	54.85	31.76	4285_bc1022--bc1107
m64279e_220930_115600/78840468/ccs	1483	54.01	92.99	4285_bc1022--bc1107
m64279e_220930_115600/78840568/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78840742/ccs	1474	51.09	53.65	4285_bc1022--bc1107
m64279e_220930_115600/78841296/ccs	1472	55.23	46.14	4285_bc1022--bc1107
m64279e_220930_115600/78841312/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78841944/ccs	1483	54.01	66.32	4285_bc1022--bc1107
m64279e_220930_115600/78842015/ccs	1474	51.09	55.22	4285_bc1022--bc1107
m64279e_220930_115600/78842358/ccs	1474	51.02	92.16	4285_bc1022--bc1107
m64279e_220930_115600/78905840/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78906016/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78906089/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78906447/ccs	1471	55.20	33.34	4285_bc1022--bc1107
m64279e_220930_115600/78907237/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78907593/ccs	1475	51.05	52.64	4285_bc1022--bc1107
m64279e_220930_115600/78907744/ccs	1474	53.73	80.44	4285_bc1022--bc1107
m64279e_220930_115600/78907799/ccs	1457	54.29	45.37	4285_bc1022--bc1107
m64279e_220930_115600/78970939/ccs	1474	51.09	92.91	4285_bc1022--bc1107
m64279e_220930_115600/78971269/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78971325/ccs	1480	53.99	31.68	4285_bc1022--bc1107
m64279e_220930_115600/78972082/ccs	1473	50.92	35.20	4285_bc1022--bc1107
m64279e_220930_115600/78972114/ccs	1475	51.05	55.69	4285_bc1022--bc1107
m64279e_220930_115600/78972170/ccs	1474	51.02	91.96	4285_bc1022--bc1107
m64279e_220930_115600/78973567/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78973653/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/78973736/ccs	1472	55.16	89.21	4285_bc1022--bc1107
m64279e_220930_115600/79036915/ccs	1468	51.02	24.23	4285_bc1022--bc1107
m64279e_220930_115600/79037134/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79037705/ccs	1474	55.22	35.67	4285_bc1022--bc1107
m64279e_220930_115600/79037725/ccs	1486	51.21	27.38	4285_bc1022--bc1107
m64279e_220930_115600/79037918/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79038258/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79102656/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79102706/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79103257/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79104403/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79167801/ccs	1471	53.84	42.21	4285_bc1022--bc1107
m64279e_220930_115600/79167949/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79168338/ccs	1473	55.26	34.67	4285_bc1022--bc1107
m64279e_220930_115600/79168503/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79168681/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79168944/ccs	1473	53.77	36.52	4285_bc1022--bc1107
m64279e_220930_115600/79169058/ccs	1472	53.80	76.58	4285_bc1022--bc1107
m64279e_220930_115600/79169472/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79169486/ccs	1498	53.07	60.73	4285_bc1022--bc1107
m64279e_220930_115600/79169914/ccs	1474	51.15	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79170049/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79170173/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79233198/ccs	1498	52.87	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79233756/ccs	1473	55.19	34.68	4285_bc1022--bc1107
m64279e_220930_115600/79234252/ccs	1475	54.51	29.46	4285_bc1022--bc1107
m64279e_220930_115600/79234268/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79234744/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79235165/ccs	1502	53.13	43.15	4285_bc1022--bc1107
m64279e_220930_115600/79235467/ccs	1472	51.02	34.65	4285_bc1022--bc1107
m64279e_220930_115600/79235885/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79298660/ccs	1460	54.79	35.72	4285_bc1022--bc1107
m64279e_220930_115600/79299441/ccs	1483	54.08	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79300072/ccs	1476	51.02	44.61	4285_bc1022--bc1107
m64279e_220930_115600/79300105/ccs	1462	54.92	42.65	4285_bc1022--bc1107
m64279e_220930_115600/79300132/ccs	1483	53.94	86.67	4285_bc1022--bc1107
m64279e_220930_115600/79300926/ccs	1471	53.70	92.56	4285_bc1022--bc1107
m64279e_220930_115600/79365289/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79365351/ccs	1472	53.80	66.67	4285_bc1022--bc1107
m64279e_220930_115600/79365537/ccs	1474	51.09	60.79	4285_bc1022--bc1107
m64279e_220930_115600/79366495/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79366587/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79366721/ccs	1472	53.74	62.67	4285_bc1022--bc1107
m64279e_220930_115600/79366732/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79366745/ccs	1474	55.16	26.69	4285_bc1022--bc1107
m64279e_220930_115600/79366888/ccs	1469	55.34	32.04	4285_bc1022--bc1107
m64279e_220930_115600/79429732/ccs	1466	51.16	24.50	4285_bc1022--bc1107
m64279e_220930_115600/79429837/ccs	1474	51.09	41.67	4285_bc1022--bc1107
m64279e_220930_115600/79430204/ccs	1464	54.85	33.74	4285_bc1022--bc1107
m64279e_220930_115600/79430694/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79430750/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79431883/ccs	1473	55.26	36.23	4285_bc1022--bc1107
m64279e_220930_115600/79432308/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79495446/ccs	1483	54.01	92.77	4285_bc1022--bc1107
m64279e_220930_115600/79496397/ccs	1472	53.74	69.32	4285_bc1022--bc1107
m64279e_220930_115600/79496408/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79496626/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79496654/ccs	1483	54.01	37.71	4285_bc1022--bc1107
m64279e_220930_115600/79496933/ccs	1472	53.67	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79497383/ccs	1472	53.74	92.86	4285_bc1022--bc1107
m64279e_220930_115600/79497446/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79497466/ccs	1498	53.07	92.57	4285_bc1022--bc1107
m64279e_220930_115600/79497954/ccs	1464	54.71	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79498041/ccs	1483	54.01	82.32	4285_bc1022--bc1107
m64279e_220930_115600/79560894/ccs	1464	54.85	91.64	4285_bc1022--bc1107
m64279e_220930_115600/79561677/ccs	1463	54.89	28.20	4285_bc1022--bc1107
m64279e_220930_115600/79562303/ccs	1490	53.96	26.96	4285_bc1022--bc1107
m64279e_220930_115600/79562329/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79562535/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79562671/ccs	1472	55.23	67.64	4285_bc1022--bc1107
m64279e_220930_115600/79563013/ccs	1485	55.35	20.06	4285_bc1022--bc1107
m64279e_220930_115600/79563027/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79563565/ccs	1471	55.13	37.68	4285_bc1022--bc1107
m64279e_220930_115600/79626296/ccs	1458	54.25	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79626334/ccs	1508	52.98	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79627722/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79627937/ccs	1472	51.15	31.07	4285_bc1022--bc1107
m64279e_220930_115600/79628180/ccs	1474	51.09	92.96	4285_bc1022--bc1107
m64279e_220930_115600/79628588/ccs	1459	54.35	37.64	4285_bc1022--bc1107
m64279e_220930_115600/79628667/ccs	1479	53.28	23.95	4285_bc1022--bc1107
m64279e_220930_115600/79628732/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79692296/ccs	1472	53.74	27.24	4285_bc1022--bc1107
m64279e_220930_115600/79692335/ccs	1469	55.07	31.12	4285_bc1022--bc1107
m64279e_220930_115600/79693170/ccs	1472	55.23	55.65	4285_bc1022--bc1107
m64279e_220930_115600/79693284/ccs	1473	55.19	23.58	4285_bc1022--bc1107
m64279e_220930_115600/79693596/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79693612/ccs	1473	51.12	30.04	4285_bc1022--bc1107
m64279e_220930_115600/79693625/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79694214/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79694237/ccs	1474	51.09	39.89	4285_bc1022--bc1107
m64279e_220930_115600/79757572/ccs	1454	54.20	20.65	4285_bc1022--bc1107
m64279e_220930_115600/79758176/ccs	1474	51.02	56.02	4285_bc1022--bc1107
m64279e_220930_115600/79758267/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79758486/ccs	1508	52.98	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79759626/ccs	1451	55.00	27.34	4285_bc1022--bc1107
m64279e_220930_115600/79759766/ccs	1459	54.35	34.58	4285_bc1022--bc1107
m64279e_220930_115600/79823544/ccs	1469	55.00	27.42	4285_bc1022--bc1107
m64279e_220930_115600/79823752/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79824098/ccs	1464	54.85	53.98	4285_bc1022--bc1107
m64279e_220930_115600/79824268/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79824498/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79824791/ccs	1472	55.23	91.76	4285_bc1022--bc1107
m64279e_220930_115600/79824917/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79825598/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79889197/ccs	1472	55.23	49.67	4285_bc1022--bc1107
m64279e_220930_115600/79889506/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79889762/ccs	1471	53.70	31.80	4285_bc1022--bc1107
m64279e_220930_115600/79890012/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79890273/ccs	1483	54.01	92.45	4285_bc1022--bc1107
m64279e_220930_115600/79891041/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79891227/ccs	1467	54.87	26.20	4285_bc1022--bc1107
m64279e_220930_115600/79954285/ccs	1498	53.07	54.54	4285_bc1022--bc1107
m64279e_220930_115600/79956109/ccs	1498	52.87	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79956416/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79956454/ccs	1464	54.85	83.65	4285_bc1022--bc1107
m64279e_220930_115600/79956558/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79956578/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/79956725/ccs	1464	54.85	88.16	4285_bc1022--bc1107
m64279e_220930_115600/79956825/ccs	1472	55.16	90.33	4285_bc1022--bc1107
m64279e_220930_115600/80019511/ccs	1497	53.11	21.91	4285_bc1022--bc1107
m64279e_220930_115600/80019518/ccs	1460	55.00	28.32	4285_bc1022--bc1107
m64279e_220930_115600/80019872/ccs	1465	55.22	24.14	4285_bc1022--bc1107
m64279e_220930_115600/80020000/ccs	1472	53.74	92.86	4285_bc1022--bc1107
m64279e_220930_115600/80021190/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80021645/ccs	1464	54.85	90.31	4285_bc1022--bc1107
m64279e_220930_115600/80022310/ccs	1472	55.10	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80085415/ccs	1498	53.07	92.72	4285_bc1022--bc1107
m64279e_220930_115600/80085476/ccs	1464	54.78	92.98	4285_bc1022--bc1107
m64279e_220930_115600/80085713/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80086112/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80086193/ccs	1472	53.80	32.00	4285_bc1022--bc1107
m64279e_220930_115600/80086348/ccs	1474	50.95	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80086369/ccs	1483	54.01	39.70	4285_bc1022--bc1107
m64279e_220930_115600/80086903/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80087221/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80151666/ccs	1472	55.23	82.80	4285_bc1022--bc1107
m64279e_220930_115600/80152448/ccs	1483	54.01	29.93	4285_bc1022--bc1107
m64279e_220930_115600/80216192/ccs	1474	51.09	92.99	4285_bc1022--bc1107
m64279e_220930_115600/80282057/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80282456/ccs	1470	55.10	22.04	4285_bc1022--bc1107
m64279e_220930_115600/80282862/ccs	1472	53.74	26.84	4285_bc1022--bc1107
m64279e_220930_115600/80283333/ccs	1483	54.08	22.46	4285_bc1022--bc1107
m64279e_220930_115600/80284122/ccs	1472	53.80	78.30	4285_bc1022--bc1107
m64279e_220930_115600/80284145/ccs	1474	50.95	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80284175/ccs	1464	54.85	91.70	4285_bc1022--bc1107
m64279e_220930_115600/80284411/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80347298/ccs	1458	54.32	92.82	4285_bc1022--bc1107
m64279e_220930_115600/80348074/ccs	1472	55.23	92.45	4285_bc1022--bc1107
m64279e_220930_115600/80348258/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80348404/ccs	1472	55.23	68.66	4285_bc1022--bc1107
m64279e_220930_115600/80349163/ccs	1475	53.69	20.92	4285_bc1022--bc1107
m64279e_220930_115600/80349289/ccs	1498	53.07	89.76	4285_bc1022--bc1107
m64279e_220930_115600/80349483/ccs	1472	53.74	51.49	4285_bc1022--bc1107
m64279e_220930_115600/80414179/ccs	1469	55.21	30.18	4285_bc1022--bc1107
m64279e_220930_115600/80414384/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80414955/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80415188/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80415274/ccs	1483	53.94	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80478897/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80479275/ccs	1483	53.94	92.99	4285_bc1022--bc1107
m64279e_220930_115600/80479446/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80479868/ccs	1485	54.28	28.96	4285_bc1022--bc1107
m64279e_220930_115600/80479869/ccs	1472	55.23	35.43	4285_bc1022--bc1107
m64279e_220930_115600/80479933/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80480018/ccs	1472	53.74	53.02	4285_bc1022--bc1107
m64279e_220930_115600/80480742/ccs	1463	53.59	23.35	4285_bc1022--bc1107
m64279e_220930_115600/80543791/ccs	1474	51.09	74.42	4285_bc1022--bc1107
m64279e_220930_115600/80543863/ccs	1471	53.77	61.40	4285_bc1022--bc1107
m64279e_220930_115600/80544050/ccs	1498	52.87	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80544301/ccs	1471	55.27	81.37	4285_bc1022--bc1107
m64279e_220930_115600/80544460/ccs	1474	51.09	57.92	4285_bc1022--bc1107
m64279e_220930_115600/80544505/ccs	1498	52.87	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80544617/ccs	1472	53.74	39.80	4285_bc1022--bc1107
m64279e_220930_115600/80544815/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80544878/ccs	1509	52.95	27.99	4285_bc1022--bc1107
m64279e_220930_115600/80545314/ccs	1472	55.30	59.53	4285_bc1022--bc1107
m64279e_220930_115600/80545807/ccs	1455	54.64	24.38	4285_bc1022--bc1107
m64279e_220930_115600/80545974/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80609631/ccs	1463	54.82	38.26	4285_bc1022--bc1107
m64279e_220930_115600/80609935/ccs	1458	54.32	85.74	4285_bc1022--bc1107
m64279e_220930_115600/80611175/ccs	1482	53.91	24.34	4285_bc1022--bc1107
m64279e_220930_115600/80611815/ccs	1463	54.75	28.41	4285_bc1022--bc1107
m64279e_220930_115600/80611840/ccs	1464	54.85	54.99	4285_bc1022--bc1107
m64279e_220930_115600/80611865/ccs	1471	53.77	91.56	4285_bc1022--bc1107
m64279e_220930_115600/80612098/ccs	1472	52.72	32.31	4285_bc1022--bc1107
m64279e_220930_115600/80612140/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80674951/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80675659/ccs	1498	53.07	37.39	4285_bc1022--bc1107
m64279e_220930_115600/80675844/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80676482/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80676794/ccs	1447	54.39	23.66	4285_bc1022--bc1107
m64279e_220930_115600/80676827/ccs	1498	53.00	73.82	4285_bc1022--bc1107
m64279e_220930_115600/80677123/ccs	1483	53.47	35.43	4285_bc1022--bc1107
m64279e_220930_115600/80677220/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80740384/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80740649/ccs	1471	55.20	30.06	4285_bc1022--bc1107
m64279e_220930_115600/80741128/ccs	1464	54.64	56.37	4285_bc1022--bc1107
m64279e_220930_115600/80741302/ccs	1464	54.85	90.31	4285_bc1022--bc1107
m64279e_220930_115600/80741524/ccs	1472	55.30	47.47	4285_bc1022--bc1107
m64279e_220930_115600/80741607/ccs	1483	53.94	30.69	4285_bc1022--bc1107
m64279e_220930_115600/80741876/ccs	1466	53.68	21.31	4285_bc1022--bc1107
m64279e_220930_115600/80741915/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80742091/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80742360/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80742417/ccs	1468	53.68	21.48	4285_bc1022--bc1107
m64279e_220930_115600/80742623/ccs	1462	54.79	23.41	4285_bc1022--bc1107
m64279e_220930_115600/80742695/ccs	1498	53.07	62.75	4285_bc1022--bc1107
m64279e_220930_115600/80806658/ccs	1484	52.49	25.81	4285_bc1022--bc1107
m64279e_220930_115600/80806903/ccs	1472	53.67	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80807297/ccs	1472	53.80	81.93	4285_bc1022--bc1107
m64279e_220930_115600/80807396/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80807468/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80807867/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80808029/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80808393/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80808743/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80872167/ccs	1473	51.05	66.63	4285_bc1022--bc1107
m64279e_220930_115600/80872467/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80872484/ccs	1474	51.09	76.58	4285_bc1022--bc1107
m64279e_220930_115600/80872893/ccs	1465	54.95	31.05	4285_bc1022--bc1107
m64279e_220930_115600/80873704/ccs	1498	52.87	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80873996/ccs	1463	54.82	34.02	4285_bc1022--bc1107
m64279e_220930_115600/80874116/ccs	1472	55.16	87.21	4285_bc1022--bc1107
m64279e_220930_115600/80937029/ccs	1464	54.85	92.94	4285_bc1022--bc1107
m64279e_220930_115600/80937096/ccs	1464	54.85	92.31	4285_bc1022--bc1107
m64279e_220930_115600/80937883/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/80938250/ccs	1483	54.01	34.55	4285_bc1022--bc1107
m64279e_220930_115600/80939592/ccs	1483	54.01	39.71	4285_bc1022--bc1107
m64279e_220930_115600/81002714/ccs	1469	52.96	21.72	4285_bc1022--bc1107
m64279e_220930_115600/81003256/ccs	1466	54.84	79.93	4285_bc1022--bc1107
m64279e_220930_115600/81003402/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81004096/ccs	1474	51.09	33.74	4285_bc1022--bc1107
m64279e_220930_115600/81005277/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81068569/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81069861/ccs	1489	54.00	20.04	4285_bc1022--bc1107
m64279e_220930_115600/81070199/ccs	1472	55.23	40.45	4285_bc1022--bc1107
m64279e_220930_115600/81134464/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81134743/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81134783/ccs	1498	53.07	63.40	4285_bc1022--bc1107
m64279e_220930_115600/81134987/ccs	1473	51.05	36.29	4285_bc1022--bc1107
m64279e_220930_115600/81136186/ccs	1455	54.85	29.94	4285_bc1022--bc1107
m64279e_220930_115600/81136218/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81136315/ccs	1472	53.80	37.68	4285_bc1022--bc1107
m64279e_220930_115600/81199175/ccs	1498	53.00	92.99	4285_bc1022--bc1107
m64279e_220930_115600/81200061/ccs	1521	52.99	20.24	4285_bc1022--bc1107
m64279e_220930_115600/81200632/ccs	1472	55.23	31.41	4285_bc1022--bc1107
m64279e_220930_115600/81201810/ccs	1474	51.09	47.86	4285_bc1022--bc1107
m64279e_220930_115600/81201885/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81264899/ccs	1458	54.32	92.99	4285_bc1022--bc1107
m64279e_220930_115600/81265037/ccs	1471	53.84	34.15	4285_bc1022--bc1107
m64279e_220930_115600/81265570/ccs	1531	55.98	22.31	4285_bc1022--bc1107
m64279e_220930_115600/81265785/ccs	1503	52.89	29.77	4285_bc1022--bc1107
m64279e_220930_115600/81265966/ccs	1472	55.16	43.32	4285_bc1022--bc1107
m64279e_220930_115600/81266104/ccs	1471	55.20	39.67	4285_bc1022--bc1107
m64279e_220930_115600/81266436/ccs	1463	54.75	43.65	4285_bc1022--bc1107
m64279e_220930_115600/81266530/ccs	1479	55.31	30.64	4285_bc1022--bc1107
m64279e_220930_115600/81266823/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81266992/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81267028/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81267144/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81267168/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81330298/ccs	1508	52.92	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81330396/ccs	1464	54.78	89.02	4285_bc1022--bc1107
m64279e_220930_115600/81330888/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81330972/ccs	1472	55.23	42.98	4285_bc1022--bc1107
m64279e_220930_115600/81333037/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81333059/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81396145/ccs	1467	55.35	25.28	4285_bc1022--bc1107
m64279e_220930_115600/81396552/ccs	1482	53.98	78.54	4285_bc1022--bc1107
m64279e_220930_115600/81396976/ccs	1473	53.77	93.00	4285_bc1022--bc1107
m64279e_220930_115600/81397641/ccs	1474	51.09	92.93	4285_bc1022--bc1107
m64279e_220930_115600/81397970/ccs	1494	55.42	22.74	4285_bc1022--bc1107
m64279e_220930_115600/81398137/ccs	1472	52.85	23.31	4285_bc1022--bc1107
m64279e_220930_115600/81398330/ccs	1474	51.09	50.68	4285_bc1022--bc1107
